GeneID,GSM3589673,GSM3589674,GSM3589675,GSM3589676,GSM3589677,GSM3589678,GSM3589679,GSM3589680,GSM3589681,GSM3589682,GSM3589683,GSM3589684,GSM3589685,GSM3589686,GSM3589687,GSM3589688
4605,3508,1871,5542,1352,628,221,5399,161,1285,923,210,1043,766,338,2043,414
149699,0,1,2,0,1,0,1,1,2,1,2,0,2,5,0,3
101927200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
107985441,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
105372625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84969,7,23,73,25,206,134,99,152,101,37,95,22,29,140,37,5
57158,19,30,8,22,162,51,234,38,256,154,103,131,73,293,78,1215
51526,669,341,269,346,430,331,366,507,332,461,308,452,238,310,705,275
100505783,8,4,1,1,5,1,3,4,3,0,1,9,2,7,7,3
78997,37,7,6,4,13,13,34,37,27,10,17,39,25,81,12,41
128486,267,92,79,57,111,76,117,141,46,30,130,176,55,172,139,117
140902,0,0,0,0,1,0,0,0,9,2,3,4,0,0,0,0
105372629,1,0,0,1,0,0,1,1,9,3,2,1,0,1,0,0
3172,8,5,0,1,0,4,2,9,68,32,17,3,2,13,1,1
101927219,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
100500813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101927242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
140834,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,3
79183,404,158,220,159,278,124,407,174,68,205,100,436,246,341,248,163
10955,3974,1859,2962,2297,3991,3369,2670,4519,1013,2301,2104,2642,1946,1462,3069,1913
11142,293,117,172,188,226,190,592,736,78,411,283,153,100,454,129,118
100,3094,628,1116,497,1187,387,1228,999,807,952,850,678,985,933,873,219
79015,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0
106144538,0,1,8,0,4,1,0,3,2,1,2,2,1,3,2,3
8839,4,205,48,123,104,41,87,90,72,55,16,61,10,169,236,72
60598,7,10,23,6,57,12,9,44,64,37,26,5,5,19,55,2
140730,5,2,6,0,6,2,1,12,9,6,15,1,1,21,18,2
7529,2280,1361,1583,1541,1969,1249,1960,1820,1861,888,2661,1354,1041,626,1305,765
80336,1863,809,1245,694,1225,408,1590,1108,258,326,501,1974,396,1840,1078,833
10953,653,241,549,268,233,112,322,546,176,125,322,407,152,249,327,167
100505826,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6789,1148,939,731,644,2128,1605,790,1575,504,2345,1488,1184,1051,1406,982,534
3787,7,14,1,6,12,16,1,9,26,20,4,8,10,26,15,1
149708,2,8,1,12,2,1,0,8,34,2,7,459,25,7,1,0
128488,2,1,1,2,1,0,0,0,7,1,6,233,0,1,0,0
101929863,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
5266,0,3,4,297,160,22,4,354,17,92,427,926,21,3,1439,0
101929866,0,0,0,0,4,2,0,5,2,0,2,1,1,2,1,0
6406,1,0,0,1,1,1,0,1,6,2,2,4,0,0,1,3
6407,0,0,0,0,1,0,0,1,16,5,5,6,0,0,0,2
105372630,1,0,0,0,0,1,0,36,1,0,5,2,0,8,3,0
6590,21,10,4,614,159,441,486,17417,104,185,4365,219,73,2801,2213,365
8785,4,0,5,0,12,0,10,2,54,19,18,4,1,12,0,1
11317,3,1,4,1,4,1,10,1,42,19,10,5,0,3,2,1
6385,1367,786,3003,1083,1209,465,3724,1819,396,448,5478,1139,457,594,1943,765
90196,233,183,239,139,360,164,208,279,53,57,188,160,152,269,201,111
767557,321,238,374,250,524,394,496,338,64,68,256,327,153,238,177,256
27296,87,24,68,35,66,23,23,62,12,8,30,48,64,100,24,34
107985404,8,0,7,2,4,0,3,8,1,2,2,14,9,14,3,8
55861,252,176,300,197,395,331,436,227,60,44,196,292,126,214,87,220
107985405,425,231,223,257,602,385,504,498,152,53,323,177,161,167,269,213
51604,3969,2030,2130,2270,4849,2802,3703,4112,1205,865,2588,1470,1167,1520,1704,1391
102465487,6,2,7,2,7,1,2,9,3,3,1,4,2,7,3,5
105372631,5,2,8,3,2,3,0,4,6,0,1,3,6,12,2,6
10406,91,5,289,75,1644,224,2771,10152,74,10,1129,28,4,1547,12,1153
107987282,0,0,2,0,1,0,2,30,9,5,2,0,0,33,0,0
10816,0,4,3,0,8,0,16,6,1,1,1,0,0,3,0,1
140870,0,0,16,1,5,4,7,216,5,7,8,0,0,110,0,0
100526773,0,2,15,1,8,5,7,159,4,6,7,0,0,69,0,5
57119,0,2,3,0,4,3,2,52,4,6,0,0,1,27,0,1
90199,0,0,3,0,9,0,2,5,6,3,2,0,0,3,0,3
259240,0,0,0,0,0,1,0,0,2,5,2,0,0,2,0,0
140832,0,0,0,0,0,0,0,0,9,0,2,0,0,2,0,0
259239,0,0,0,1,0,0,0,0,3,1,3,0,0,0,0,0
280664,2,1,8,10,7,6,44,8,4,0,10,8,3,21,6,23
164237,0,2,3,2,2,11,37,9,0,0,4,14,3,20,3,16
100500897,0,0,1,0,0,0,4,0,1,0,1,1,0,1,1,1
140686,7,6,34,9,20,10,104,16,8,4,18,46,9,23,12,60
391253,0,1,7,2,6,20,23,2,3,2,10,14,5,21,4,21
116092,617,446,405,472,657,287,1581,582,279,413,748,958,206,305,312,537
11065,1405,584,1629,365,282,78,1322,98,456,181,106,477,447,63,558,348
7125,10,6,62,8,781,4,114,12,19,624,13,3,9,5,12,4161
90203,184,151,200,128,341,122,461,278,88,95,100,443,129,399,122,283
10005,210,110,195,126,215,109,210,195,61,65,100,204,121,228,125,203
140831,100,90,116,48,124,53,125,102,23,14,55,132,97,160,117,103
90204,369,247,318,221,283,174,206,351,105,49,183,223,229,302,197,127
128497,55,19,60,24,54,84,47,35,25,10,13,75,28,74,32,37
140825,13,9,17,7,19,48,20,13,21,12,12,38,10,32,18,13
5476,8852,11332,5290,9101,25550,19596,11166,9531,2288,22360,12511,9043,4753,5737,7805,4586
5360,1866,9626,8663,4497,20800,117662,9280,8179,526,2074,23443,9972,2218,3268,8698,864
107985388,7,3,8,1,10,4,3,11,2,2,2,16,4,15,6,3
63935,1089,643,895,539,1069,486,935,1115,221,566,432,577,553,1023,517,547
63925,1891,834,1276,785,1315,774,710,1323,290,666,422,938,827,1501,1163,523
4318,1528,1104,160,1204,1765,7683,2541,2183,186,5748,1261,2024,1309,1581,1344,845
109729184,199,136,23,151,223,1036,359,297,19,1045,190,362,197,259,193,139
57468,19,23,15,12,10,8,34,14,55,36,12,14,11,20,6,15
105372632,2,2,0,0,2,1,3,1,2,0,0,1,0,3,0,1
57727,1112,680,1228,833,1225,718,1068,1295,529,208,817,680,738,1022,729,685
958,202,896,659,328,2312,2199,476,1872,160,298,2221,1138,947,1560,537,510
64405,44,0,337,2,4,0,2,39,74,23,16,1,0,3,4,1
51006,1786,607,1293,631,1094,698,1229,1224,289,419,643,933,716,1091,1138,574
63916,1294,1032,830,951,1706,1125,1106,1576,455,994,1577,1019,798,1178,860,1049
105372633,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
100130934,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0
55713,149,24,13,33,68,53,152,455,26,26,203,38,130,607,26,34
7686,0,0,0,0,1,0,0,15,1,1,2,2,1,11,1,1
128506,1,0,10,0,0,1,0,1,88,37,11,2,10,0,0,0
64849,51,28,1650,48,8,52,156,318,22,8,51,34,15,131,53,50
112858,349,173,350,166,169,118,200,270,110,109,212,150,152,183,175,87
81031,819,856,2099,1214,170,1162,4126,1995,128,179,702,341,625,1428,194,524
2139,1849,882,145,2382,139,348,94,3246,104,337,97,73,430,1292,74,858
101927355,12,6,2,11,3,1,0,21,1,0,1,2,9,17,3,17
100500814,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
23613,7264,2208,9805,3670,2831,2261,2504,3921,2017,2375,3134,1968,2580,3517,8782,2024
100131496,96,31,148,38,30,34,18,46,5,18,13,39,67,73,163,65
101927377,23,5,42,4,4,8,1,10,1,0,1,12,20,11,44,11
102723442,0,0,0,0,0,1,0,3,2,0,0,0,0,1,2,0
8202,3203,4655,10097,2657,4501,2374,2771,4490,1991,1991,1951,2635,3199,4171,8435,1593
55959,477,2676,1434,4782,2603,17367,3362,7141,1816,4559,3076,2195,3515,2437,1649,866
107985401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
105372636,0,0,0,1,0,0,0,1,0,0,0,0,8,1,0,0
105376980,0,0,0,3,0,1,0,0,3,1,0,2,21,0,0,1
105372637,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
112268266,0,0,0,1,1,1,0,0,2,0,0,0,1,4,0,0
101927457,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101060004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107985436,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0
107985437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372639,0,1,0,2,0,3,2,0,1,0,0,4,9,3,3,2
105372640,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
105372641,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0
284749,0,0,2,0,2,0,0,3,3,0,2,0,2,6,0,0
105372643,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
105372645,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
107985439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372647,1,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0
105372646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57580,754,2769,2607,1517,7913,6932,1420,4586,371,16907,5392,1272,1461,3649,1666,374
105372648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10564,19252,8032,25570,10001,14651,7688,13464,11621,3684,5186,9443,9429,8225,11253,11316,7772
102723483,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0
1434,8470,3887,6235,1817,2656,1207,1667,2115,3170,1002,1673,3160,3508,1387,4656,2524
6780,4450,2765,3366,1833,3516,2565,4620,4850,3474,2890,5666,2225,1393,1926,2656,1853
55661,2733,1198,1838,605,1593,726,2609,1468,1179,1039,1414,1107,782,1024,1110,668
57169,2827,2022,1424,2173,4446,3207,2490,4426,1273,4866,3737,3482,1906,3423,3278,1722
441951,125,27,122,20,55,29,32,44,21,5,11,51,42,42,94,43
26765,49,8,42,16,32,17,18,13,2,4,6,29,17,15,28,13
100113393,58,18,52,15,44,14,19,33,2,3,3,21,20,21,40,23
692057,105,35,93,28,53,26,36,55,5,18,19,47,52,42,62,44
105372649,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3745,10,15,6,3,43,3,44,84,45,27,18,4,7,84,3,135
5740,341,1470,497,93,942,5982,1090,539,117,360,945,40,597,1400,612,247
101927486,2,9,3,1,4,33,2,4,1,2,8,0,0,6,6,0
105372651,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0
9334,2666,1533,2979,2141,2913,829,1179,3310,416,1857,1915,820,756,811,1702,1055
105372652,1,0,0,2,1,1,0,9,1,0,0,1,1,5,1,1
23315,1182,566,1180,966,1261,614,492,1504,181,702,590,718,717,1234,852,645
113219455,1,1,0,0,0,1,0,1,0,0,0,2,0,0,1,2
9825,296,196,253,167,274,118,203,309,119,82,140,165,76,154,187,88
105372653,0,0,0,0,0,0,0,2,1,0,0,0,0,4,1,0
55905,1041,539,1093,583,1026,549,486,772,283,353,520,554,486,548,1036,602
6615,88,42,59,40,108,91,138,58,19,430,98,100,34,44,188,24
105372654,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
100887755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372655,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
387522,1559,1406,1207,1422,1174,619,861,1168,672,997,1380,730,788,472,1291,392
7335,582,437,474,411,488,318,429,562,518,602,1017,348,311,297,407,230
387521,1163,1139,885,1157,838,369,489,761,203,426,403,510,664,313,1035,230
101927512,1,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0
101927541,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
101927559,165,363,198,348,1032,1226,1074,676,90,3736,909,438,161,418,392,196
1051,196,410,219,393,1192,1400,1173,754,111,3917,947,501,173,466,459,231
107985386,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0
105372656,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100506115,10,153,67,75,386,675,51,62,10,399,272,36,36,74,32,18
284751,0,0,0,2,4,2,3,1,0,0,1,2,0,3,3,1
101927586,0,1,0,0,3,1,1,1,1,0,0,6,0,8,3,1
105372657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
5770,1049,1206,2394,1985,2462,1110,1515,1496,923,1987,3989,786,958,1001,926,501
693230,2,2,13,11,12,7,2,11,1,2,7,8,2,6,6,2
140876,45,87,107,201,135,69,61,302,36,875,106,288,164,472,117,129
100302146,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
100506175,0,0,0,3,0,0,0,0,1,0,0,0,0,2,1,0
105372659,0,0,0,0,0,0,0,2,0,0,0,1,1,5,1,0
84612,290,125,179,366,302,24,254,268,66,24,257,202,262,266,222,167
55653,70,37,16,61,77,28,300,108,42,22,32,121,48,117,23,23
23394,6351,3058,3633,3891,3493,1691,2633,4204,2650,1026,2131,3539,2862,3039,3143,2801
101927631,11,5,10,5,2,5,1,6,0,1,0,16,2,4,5,2
8813,3593,1883,2455,2461,2239,1066,1678,2320,3317,1581,3367,1699,1507,1261,1984,1661
27304,94,72,87,101,72,39,85,131,32,32,38,90,74,97,141,65
3755,12,99,26,143,1,15,5,66,203,70,31,9,44,18,25,0
105372662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372661,0,1,0,0,11,0,0,0,6,6,1,0,2,0,0,0
105372663,0,1,0,0,2,0,0,1,0,1,0,2,2,3,1,0
4773,131,605,753,341,2048,887,1076,2227,190,2983,850,615,616,930,334,85
100422889,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
10079,1135,1507,2875,1205,1310,831,3066,4284,831,417,980,836,1041,2424,1258,2109
57167,351,558,246,398,468,478,430,379,165,115,20,118,280,844,401,503
101927678,0,2,0,4,0,7,8,1,1,0,0,0,5,4,1,0
105372664,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
55734,1035,1221,1184,1372,875,458,706,1059,557,140,372,504,571,720,759,222
105372666,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
107985427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372665,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
101927700,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
105376985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372668,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0
128553,189,562,462,1706,902,130,238,1641,95,102,132,228,1086,1235,215,270
105372669,1,7,22,10,5,0,1,10,4,1,0,1,17,19,4,0
105372671,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
101927770,13,4,12,2,10,6,2,9,2,1,1,21,18,25,17,14
7764,1918,1555,2511,2231,2653,1906,1577,2773,1034,1752,1672,1803,1920,1973,2320,1263
105372672,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
391257,0,0,1,0,0,2,0,1,4,10,1,0,0,0,1,0
8537,369,162,569,1745,23,96,684,1665,35,26,188,8,883,963,56,223
100616225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,2397,161,25,664,215,293,13639,2474,125,66,1356,29,59,788,6339,5
105372675,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0
5203,970,207,238,225,148,55,115,159,771,162,586,141,127,82,221,126
107985385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55816,29,27,16,22,24,107,43,50,12,30,26,11,14,40,12,63
101927796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102723578,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
105372676,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0
107984001,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
105372677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140689,1,0,0,1,3,0,7,0,16,18,3,0,3,30,0,17
105372679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372680,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4159,2,0,3,1,0,1,0,0,43,8,5,0,0,0,1,0
116151,112,108,105,195,147,115,155,307,84,129,107,162,121,120,97,143
6790,3527,1887,2809,1605,1023,259,1043,330,1660,772,473,1745,986,241,1658,778
1477,1338,642,884,724,688,342,370,718,378,174,513,457,440,471,532,375
57091,9,95,53,42,162,298,33,142,34,316,338,25,99,147,40,9
51507,2368,1398,2048,1694,2025,1564,2413,1921,1128,2248,2122,1019,709,813,1043,900
140687,116,54,127,76,120,63,55,93,20,71,54,95,147,138,105,116
105372681,7,1,3,4,2,1,2,3,0,4,4,8,6,10,6,7
200232,11,10,6,8,16,17,7,27,23,53,12,16,19,20,12,5
388799,2,5,1,3,5,9,2,7,10,19,8,6,9,15,3,3
105372682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7022,18,256,606,508,156,69,189,246,184,14,112,343,268,134,743,148
105372683,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0
105372685,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
105372686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,8382,7521,2338,4345,9,22,41,1377,789,125,38,141,2014,306,647,3
102723590,12,4,5,6,0,0,0,0,1,0,0,0,9,1,5,0
112268270,24,28,4,13,0,0,0,6,13,3,1,1,8,4,4,1
105372687,0,0,0,2,0,0,0,1,4,0,0,0,3,1,0,0
100422883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23626,1,1,0,2,2,1,0,1,8,3,2,0,0,0,1,0
8480,1406,961,1071,919,551,280,382,667,411,210,305,431,511,382,586,318
100462983,18,10,15,7,8,4,2,5,2,3,2,6,11,4,9,8
100291105,113,61,196,34,70,44,56,153,31,210,65,26,45,49,70,89
55544,447,293,726,130,270,110,210,657,94,829,151,90,160,200,278,348
105372688,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
140690,149,1,5,0,0,0,0,1,26,2,20,0,0,2,2,9
5105,87,31,8,0,7,0,56,2,9,13,5,1,7,25,4,9
105372690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81030,58,412,27,132,873,140,104,545,64,742,80,158,273,527,220,75
56937,910,187,88,571,479,169,1281,541,74,442,343,3123,219,432,653,382
105416157,31,3,3,15,27,5,59,21,4,13,15,237,3,12,30,8
105372692,2,2,2,0,1,0,2,1,1,0,0,41,0,1,3,1
105372693,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
105376992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107987284,7,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
107985434,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0
128602,10,0,0,56,1,35,0,1682,9,1,203,0,0,351,1,4
105372694,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
140731,0,0,1,0,1,0,0,0,11,7,3,0,0,0,0,1
55370,226,192,206,131,328,267,258,231,37,290,137,354,232,410,177,392
57403,1077,549,477,783,894,510,899,675,312,222,524,741,641,341,643,479
9217,6254,3722,4707,5748,4142,2018,3822,4505,2419,1814,3636,4327,5026,4086,4514,6350
164284,11,2,6,4,8,26,6,3,41,14,10,110,17,16,17,7
149773,2,0,0,0,0,1,1,2,1,0,0,4,2,0,2,0
79160,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
107985410,0,0,0,0,0,0,0,0,1,0,0,6,1,1,4,1
100534593,1175,906,1810,779,1075,797,642,1315,343,878,762,1074,895,1493,992,818
8675,1155,841,1736,669,913,709,542,1175,302,750,715,1147,998,1466,1002,889
79716,189,166,260,175,252,164,163,281,68,149,82,187,126,377,161,140
105372695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407022,0,4,0,0,0,0,0,0,0,0,1,0,3,1,1,0
100126296,2,1,0,0,0,1,1,0,1,0,0,0,3,0,1,0
149775,1,3,0,0,0,1,5,2,0,0,1,0,6,0,1,1
2778,56721,42844,31748,38772,33679,33868,66871,48862,16183,53855,39152,25813,20765,26287,29810,31127
101927932,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
107985382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51497,4398,2324,3120,2081,2072,785,1515,1653,742,534,916,1542,1264,1407,1856,1121
1522,1318,5015,1223,1873,7689,10637,2385,1832,741,871,6691,1476,773,1052,1540,674
81027,228,194,142,147,228,231,71,710,69,53450,153,204,267,485,153,144
514,3886,2437,2285,2741,2749,1929,2421,2520,1717,2548,4338,1730,1009,637,2145,1118
100533975,4644,2950,2775,3240,3147,2080,2712,2818,2099,2687,4780,2078,1217,718,2737,1346
51012,848,571,538,529,443,179,322,339,432,188,483,402,259,112,677,263
128611,13,69,4,32,232,90,13,289,70,134,63,47,121,220,43,3
107985389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,43,0,4,2,7,0,1,7,63,43,26,0,0,16,0,3
105372696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116154,47,33,28,9,3,1,75,9,65,43,34,50,11,29,2,8
107985430,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,0
100506384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,4715,281,2405,243,365,84,262,558,1024,171,320,493,327,869,111,339
63939,413,202,119,232,199,103,126,284,159,35,123,203,156,284,141,123
5509,51,30,56,40,31,20,22,63,28,27,12,36,30,47,53,26
60437,57,449,224,2979,102,99,59,2943,147,41,166,87,889,1958,102,38
284756,4,6,7,3,8,9,4,14,3,1,2,4,22,93,3,5
107985429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729296,0,0,0,0,1,1,0,1,3,0,0,0,1,1,0,0
284757,1,2,0,0,2,1,0,2,1,0,0,3,0,3,0,0
105372698,2,2,10,2,3,1,0,2,4,0,0,2,1,5,0,0
693231,2,0,6,1,0,2,0,3,1,1,1,0,1,0,0,0
105372697,0,0,1,0,0,2,0,1,0,0,0,1,0,2,1,0
101928048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100616362,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100616440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105372700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100506470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372701,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1002,10,14,8,7,21,14,6,12,110,47,16,285,3,40,18,19
105372703,0,0,0,0,0,0,0,2,1,0,0,15,0,0,0,0
100128310,0,1,1,0,2,1,0,1,6,3,0,3,4,4,0,0
100302168,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
6874,1687,739,1135,701,709,375,685,751,460,318,574,787,402,615,780,458
105372704,23,7,9,8,6,2,9,5,1,2,0,13,7,21,8,3
100422838,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
105372705,2,2,1,0,1,0,0,2,2,0,0,1,0,1,3,1
105372706,2,1,0,1,0,1,0,0,2,0,1,3,1,1,5,2
149986,2037,1150,1020,967,905,674,1301,1033,502,374,683,907,540,672,858,725
5688,2125,1596,1670,1820,1497,780,2021,1215,963,1004,1394,1765,1044,548,1698,1228
26039,1090,442,774,622,660,304,507,517,111,315,215,877,456,769,588,527
26164,772,448,724,492,708,273,638,530,111,221,282,656,300,692,469,343
11255,10,1,4,0,0,1,0,0,76,31,14,2,0,0,2,52
105369209,2,0,6,0,1,0,0,0,16,4,5,6,3,0,10,2
9885,1785,1241,1144,2294,1399,1036,2966,1872,629,1576,1633,1639,1139,1314,1834,1219
11047,2570,1646,927,2219,1603,840,2816,1898,792,858,1219,1537,906,806,1183,685
105372707,141,106,59,132,116,61,125,108,48,50,47,123,50,70,99,57
3911,6239,8291,2101,10609,6568,505,9613,12977,1282,834,1641,12861,3951,12866,7777,4908
100616340,24,23,8,27,24,3,26,38,5,1,3,57,7,66,33,22
101928158,239,300,104,372,247,20,332,471,73,29,104,435,141,396,258,181
105372708,2,9,9,3,1,1,1,4,4,1,1,19,10,1,4,6
6227,1154,538,1299,653,402,255,1097,588,346,351,314,708,458,336,1880,490
81928,222,180,173,159,155,102,208,130,164,94,72,159,131,99,75,107
105372709,10,5,2,2,2,1,4,4,6,0,0,4,2,10,8,5
140893,318,73,187,163,51,2,106,88,111,17,27,31,83,75,112,49
105372710,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0
140628,2,0,0,1,2,0,0,0,45,38,22,3,2,18,0,0
105372711,0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0
105376995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253868,1,0,0,0,0,2,0,1,13,11,1,4,0,13,0,10
128826,1,0,1,0,17,0,0,0,15,3,3,0,0,4,1,267
406904,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,7
406923,1,0,0,0,3,0,0,0,8,3,1,0,0,0,1,20
105372712,1,0,0,1,0,1,0,0,1,0,0,7,0,0,3,0
28231,27,22,789,163,77,229,564,84,94,520,93,657,71,134,47,98
101928465,2,3,32,4,11,10,7,16,0,0,2,46,4,11,4,12
100127888,5,4,141,28,16,28,87,12,9,83,8,97,11,19,10,13
4923,2,1,1,1,2,2,13,4,55,77,10,14,2,1,5,0
107987285,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
100652730,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
105372716,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0
55257,382,321,186,203,137,106,326,138,142,85,138,347,157,82,366,117
101409261,4,2,2,1,1,0,0,1,0,0,0,1,0,1,1,1
11054,1936,2126,2263,2387,3433,3544,3793,3900,1527,4311,2838,2836,1253,4042,1279,1210
1299,313,95,58,96,287,8,98,293,215,194,64,56,64,655,97,36
10732,356,384,303,325,295,122,281,393,213,79,139,486,533,281,492,163
100132911,27,32,15,28,18,10,11,18,12,3,5,44,62,24,41,18
105372717,4,4,1,0,1,0,2,2,4,0,0,6,5,2,4,3
11083,5070,3188,4813,3415,3821,2146,3738,4934,1688,1699,2312,3375,2707,4131,3072,2062
109623463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54994,1216,747,722,775,562,292,947,637,332,265,509,618,460,347,543,372
63910,172,355,64,139,609,524,1300,221,56,228,86,217,342,705,230,29
128408,0,0,0,0,0,0,0,0,16,9,2,0,0,0,0,0
63930,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0
105372718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100144596,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
100144597,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
768097,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
768096,0,1,0,0,1,0,1,0,3,0,0,1,3,3,1,4
